pix,year,for_age_2003,for_con_2003,for_pro,elev,p1_trend,p1_trend_slope,trend_20yrs,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,fire,harv,insc,gfc,canlad,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos
180813,2003,74.524,34.971,0,343.767,2,-6.016,1,,,-7.957,-1.0,3.451,2.139,5.223,1.0,1.725,1.07,3.824,-4.0,6.903,4.278,5.13,4.0,0,0,0,4,3,,,,,,
180817,2003,84.961,28.244,0,350.278,2,-9.188,1,,,-7.929,-1.0,0.255,2.847,5.276,1.0,0.127,1.423,3.821,-4.0,0.51,5.695,5.129,3.629,0,0,0,3,0,,,,,,
180820,2003,90.095,32.379,0,361.737,2,-9.46,5,,,-7.908,-1.0,1.201,-2.507,5.318,1.0,0.6,-1.254,3.813,-4.0,2.401,-5.015,5.135,3.0,0,0,0,3,2,,,,,,
180826,2003,93.014,43.378,0,333.238,2,-7.616,1,,,-7.84,-0.959,-1.847,-1.988,5.373,1.041,-0.924,-0.994,3.814,-3.959,-3.692,-3.977,5.074,3.959,0,0,0,2,1,,,,,,
180871,2003,91.086,27.207,0,300.91,2,-4.779,1,,,-7.381,0.0,3.299,-0.734,5.935,2.0,1.65,-0.367,3.938,-4.0,6.597,-1.47,4.761,3.0,0,0,0,1,1,,,,,,
180872,2003,94.406,24.42,0,304.539,2,-6.892,1,,,-7.367,0.0,4.191,-0.591,5.949,2.0,2.096,-0.296,3.943,-4.0,8.383,-1.18,4.753,3.0,0,0,0,2,1,,,,,,
180875,2003,75.221,40.493,0,294.901,2,-4.164,1,,,-7.344,0.0,2.577,-1.979,5.996,2.0,1.288,-0.989,3.962,-4.0,5.153,-3.958,4.73,3.0,0,0,0,2,1,,,,,,
180876,2003,78.094,59.93,0,284.786,2,-3.086,,,,-7.341,0.0,-0.599,-0.436,6.014,2.0,-0.299,-0.218,3.967,-4.0,-1.199,-0.871,4.72,3.0,0,0,0,1,0,,,,,,
180932,2003,85.405,35.025,0,261.834,2,-3.186,,,,-6.7,0.0,-0.815,-0.516,6.737,2.0,-0.408,-0.258,4.207,-5.158,-1.631,-1.032,4.144,4.0,0,0,0,1,0,,,,,,
181526,2003,134.788,9.455,0,494.187,2,-5.487,,,,-9.462,0.224,-5.943,3.651,3.198,1.627,-2.972,1.826,5.548,-3.373,-11.885,7.303,5.759,3.373,0,0,0,1,0,,,,,,
172666,2003,78.217,23.973,0,357.303,2,-3.312,1,,,-6.954,-0.124,7.572,-0.476,6.152,1.876,3.786,-0.238,4.117,-4.0,15.144,-0.953,4.476,3.124,0,0,0,2,2,,,,,,
1866,2003,85.201,66.574,0,282.623,2,-4.164,,,,-5.332,0.0,1.276,-1.643,4.961,2.0,0.638,-0.821,6.846,-3.0,2.552,-3.284,3.734,2.0,0,0,0,1,0,,,,,,
140438,2003,85.579,45.896,1,402.447,2,-5.629,,,,-9.09,-0.477,1.22,-2.557,3.363,1.0,0.61,-1.279,5.833,-4.0,2.44,-5.115,5.823,4.0,0,0,0,0,0,,,,,,
140523,2003,81.009,55.884,0,441.073,2,-7.502,,,,-8.869,0.0,1.086,-0.247,3.685,2.0,0.543,-0.124,5.242,-3.0,2.173,-0.493,5.674,3.0,0,0,0,0,0,,,,,,
140524,2003,85.791,64.206,0,450.128,2,-6.635,,,,-8.872,0.0,1.743,0.377,3.685,2.0,0.872,0.188,5.243,-3.0,3.487,0.755,5.682,3.0,0,0,0,0,0,,,,,,
140558,2003,80.631,87.853,1,382.117,2,-4.349,,,,-8.731,0.0,-3.461,-2.079,3.818,2.0,-1.73,-1.04,4.978,-3.0,-6.92,-4.157,5.513,3.0,0,0,0,3,0,,,,,,
140564,2003,82.269,73.757,1,400.336,2,-4.431,,,,-8.706,0.0,-1.003,-0.505,3.83,2.0,-0.502,-0.253,4.915,-3.0,-2.007,-1.01,5.503,3.0,0,0,0,3,0,,,,,,
199022,2003,88.491,22.957,1,425.123,2,-3.37,1,,,-9.953,0.0,2.786,2.234,2.841,2.0,1.393,1.117,5.113,-3.0,5.574,4.47,5.841,3.0,0,0,0,2,0,,,,,,
199041,2003,80.459,26.648,1,424.846,2,-3.292,1,,,-9.892,0.0,6.209,4.446,2.931,2.0,3.104,2.223,4.935,-3.0,12.418,8.892,5.825,3.0,0,0,0,0,0,,,,,,
199047,2003,89.479,41.91,1,420.233,2,-4.433,,,,-9.871,0.0,-0.883,2.413,2.982,2.0,-0.441,1.206,4.886,-3.0,-1.766,4.827,5.825,3.0,0,0,0,0,0,,,,,,
173703,2003,82.019,48.558,0,232.752,2,-3.401,1,,,-6.91,0.0,-0.178,4.42,6.284,2.0,-0.089,2.21,4.146,-5.0,-0.355,8.839,4.344,4.0,0,0,0,1,0,,,,,,
178519,2003,94.665,43.231,0,445.774,2,-5.793,,,,-9.587,0.0,2.556,-0.4,3.321,1.0,1.278,-0.2,4.978,-3.138,5.111,-0.8,5.88,4.0,0,1,0,2,1,,,,,,
178520,2003,80.919,36.596,0,445.647,2,-6.933,,,,-9.581,0.0,4.795,0.935,3.321,1.0,2.398,0.467,4.969,-3.117,9.591,1.869,5.874,4.0,0,1,0,2,1,,,,,,
178524,2003,84.777,25.899,0,448.989,2,-4.442,,,,-9.576,0.0,0.469,0.39,3.331,1.0,0.234,0.195,4.934,-3.095,0.938,0.782,5.875,4.0,0,0,0,0,0,,,,,,
178641,2003,92.309,50.908,1,387.551,2,-4.71,1,,,-9.092,0.0,-0.976,-0.996,3.898,1.431,-0.488,-0.498,4.089,-3.142,-1.953,-1.99,5.615,3.0,0,0,0,0,0,,,,,,
178642,2003,87.803,49.827,1,389.507,2,-5.107,,,,-9.084,0.0,-2.909,-0.851,3.908,1.283,-1.455,-0.426,4.085,-3.026,-5.819,-1.701,5.616,3.0,0,0,0,0,0,,,,,,
80936,2003,75.984,30.257,0,335.207,2,-3.451,,,,-7.678,0.0,5.589,-0.823,4.123,2.0,2.795,-0.412,5.874,-3.0,11.178,-1.645,5.072,3.0,0,1,0,2,2,,,,,,
195311,2003,80.657,27.108,0,358.114,2,-5.059,1,,,-7.146,0.0,4.691,1.581,6.664,2.0,2.345,0.79,4.049,-4.0,9.382,3.163,4.563,3.0,0,0,0,0,0,,,,,,
196065,2003,88.993,71.689,0,411.984,2,-3.549,,,,-9.637,0.0,2.506,-1.669,3.477,1.0,1.253,-0.835,4.154,-3.857,5.011,-3.337,5.827,3.907,0,0,0,0,0,,,,,,
100624,2003,85.549,21.676,0,303.082,2,-6.156,1,,,-6.374,0.0,1.793,-1.278,5.261,2.0,0.897,-0.639,5.079,-4.0,3.587,-2.556,4.193,3.0,0,0,0,1,0,,,,,,
101651,2003,85.64,34.267,0,296.698,2,-8.803,1,,,-6.402,0.0,2.374,-3.989,5.252,2.0,1.187,-1.994,5.059,-4.0,4.747,-7.979,4.201,3.0,0,0,0,1,1,,,,,,
102678,2003,87.66,57.965,0,280.351,2,-5.218,1,,,-6.423,0.0,0.115,-2.954,5.229,1.841,0.058,-1.477,5.034,-4.0,0.231,-5.909,4.198,3.159,0,0,0,1,1,,,,,,
103716,2003,76.661,43.64,0,269.467,2,-4.168,,,,-6.325,-0.341,1.27,-1.272,5.302,1.659,0.635,-0.636,4.989,-4.0,2.539,-2.545,4.126,3.341,0,0,0,0,0,,,,,,
103748,2003,91.278,68.106,0,230.611,2,-5.588,1,,,-5.992,-1.0,0.308,-10.683,5.61,1.0,0.154,-5.342,4.915,-5.0,0.616,-21.366,3.905,4.0,0,1,0,2,2,,,,,,
103749,2003,68.315,59.055,0,223.875,2,-5.223,1,,,-5.982,-1.0,5.686,-7.2,5.615,1.0,2.843,-3.6,4.913,-5.0,11.372,-14.401,3.893,4.0,0,1,0,2,2,,,,,,
209187,2003,,,0,470.397,2,-5.191,1,,,-8.164,0.0,,,4.271,2.0,,,6.874,-3.856,,,4.605,4.0,0,0,0,0,0,,,,,,
209223,2003,76.665,29.042,1,480.926,2,-6.042,8,,,-8.777,0.0,3.669,-1.605,3.827,2.0,1.834,-0.803,6.273,-3.0,7.337,-3.21,5.0,4.0,0,0,0,0,0,,,,,,
209224,2003,54.445,32.621,0,479.758,2,-6.0,1,,,-8.793,0.0,14.178,-2.559,3.816,2.0,7.089,-1.279,6.257,-3.0,28.356,-5.117,5.006,4.0,0,0,0,0,0,,,,,,
209334,2003,67.495,40.375,1,434.644,2,-4.795,,,,-9.977,0.0,-1.602,0.751,2.946,2.0,-0.801,0.375,4.602,-3.0,-3.206,1.504,5.78,3.0,0,0,0,0,0,,,,,,
209398,2003,115.739,24.649,1,418.934,2,-4.846,,,,-9.908,0.0,-6.545,-0.273,3.311,2.0,-3.272,-0.136,4.146,-3.0,-13.092,-0.544,5.838,3.0,0,0,0,0,0,,,,,,
209541,2003,75.072,49.403,0,394.221,2,-3.761,1,,,-9.029,-0.306,1.391,-0.505,4.57,1.0,0.696,-0.253,3.444,-3.749,2.783,-1.01,5.572,3.0,0,0,0,1,0,,,,,,
209542,2003,62.84,57.857,0,382.586,2,-4.327,,,,-9.005,-0.862,1.271,-2.054,4.575,1.0,0.635,-1.027,3.432,-4.0,2.542,-4.107,5.543,3.0,0,0,0,1,0,,,,,,
209580,2003,85.07,35.806,0,334.303,2,-3.704,,,,-8.651,0.0,-0.666,-0.921,5.054,2.0,-0.333,-0.461,3.395,-3.0,-1.332,-1.844,5.397,3.0,0,1,0,2,1,,,,,,
209586,2003,63.176,63.597,0,305.231,2,-4.178,,,,-8.55,0.0,1.26,-1.404,5.106,2.0,0.63,-0.702,3.438,-3.0,2.519,-2.807,5.326,3.0,0,0,0,0,0,,,,,,
209621,2003,92.427,79.929,1,203.459,2,-3.444,,,,-8.142,-1.0,-1.915,-1.015,5.413,2.0,-0.957,-0.508,3.278,-5.45,-3.828,-2.031,4.932,4.0,0,0,0,0,0,,,,,,
63315,2003,69.086,24.063,0,370.883,2,-6.148,,,,-7.925,0.0,1.633,3.045,3.974,2.0,0.816,1.523,7.009,-4.0,3.266,6.09,5.844,4.0,0,0,0,2,0,,,,,,
72441,2003,97.371,12.525,0,451.02,2,-4.863,,,,-6.674,-0.96,-1.113,-0.055,5.129,2.0,-0.556,-0.028,8.3,-4.0,-2.226,-0.111,5.706,4.0,0,0,0,0,0,,,,,,
54026,2003,81.885,30.069,0,374.612,2,-5.599,,,,-7.44,0.0,0.92,1.398,4.412,2.0,0.46,0.699,7.567,-4.0,1.839,2.797,5.851,4.0,0,0,0,1,0,,,,,,
60550,2003,81.159,70.099,1,223.536,2,-4.277,,,,-5.33,0.0,-2.821,-0.797,5.454,2.0,-1.41,-0.399,5.565,-4.0,-5.641,-1.592,3.543,3.0,0,0,0,2,1,,,,,,
165150,2003,80.648,28.822,1,423.35,2,-4.743,1,,,-9.414,0.0,2.298,0.642,3.394,1.231,1.149,0.321,5.205,-3.378,4.596,1.284,5.855,3.378,0,0,0,0,0,,,,,,
165455,2003,92.136,23.096,0,337.624,2,-3.21,,,,-6.975,0.0,1.554,1.362,5.951,2.0,0.777,0.681,4.163,-4.0,3.107,2.725,4.477,3.0,0,1,0,2,2,,,,,,
171571,2003,90.957,48.574,0,322.385,2,-6.634,1,,,-7.674,-1.0,-2.462,-1.755,5.348,1.0,-1.231,-0.877,3.986,-4.0,-4.923,-3.51,4.964,4.0,0,1,0,2,2,,,,,,
192187,2003,80.399,12.365,0,369.379,2,-5.813,1,,,-7.504,0.0,2.382,0.053,6.046,2.0,1.191,0.027,3.817,-4.0,4.764,0.106,4.843,3.0,0,0,0,1,1,,,,,,
172299,2003,109.956,24.943,0,468.569,2,-4.317,1,,,-9.546,0.0,1.386,0.052,3.041,1.0,0.693,0.026,5.397,-4.0,2.772,0.105,5.847,4.0,0,0,0,0,0,,,,,,
172357,2003,116.118,38.952,0,435.47,2,-3.361,,,,-9.463,0.0,-2.968,-0.222,3.367,1.0,-1.484,-0.111,5.014,-3.06,-5.937,-0.446,5.837,4.0,0,0,0,0,0,,,,,,
192043,2003,84.066,67.296,0,383.689,2,-3.684,5,,,-8.962,0.0,-4.879,-1.127,4.318,1.0,-2.44,-0.564,3.83,-3.776,-9.757,-2.253,5.612,3.0,0,0,0,0,0,,,,,,
211669,2003,81.459,23.812,0,233.242,2,-2.815,,,,-8.266,-0.45,-2.001,-0.921,5.359,2.0,-1.0,-0.46,3.255,-5.0,-4.003,-1.84,5.002,4.0,0,0,0,0,0,,,,,,
211725,2003,75.266,13.155,0,266.054,2,-3.585,1,,,-7.816,0.0,5.548,-0.877,6.226,2.0,2.774,-0.438,3.521,-5.0,11.096,-1.756,4.774,4.0,0,0,0,0,0,,,,,,
211727,2003,103.22,13.988,0,291.038,2,-4.278,1,,,-7.813,0.0,-0.272,1.326,6.273,2.0,-0.136,0.663,3.546,-5.0,-0.545,2.652,4.797,4.0,0,0,0,0,0,,,,,,
211733,2003,101.727,13.846,0,332.133,2,-3.189,1,,,-7.778,0.0,2.024,0.635,6.398,2.0,1.012,0.318,3.613,-4.0,4.049,1.27,4.812,3.0,0,0,0,0,0,,,,,,
212384,2003,118.353,28.761,1,447.334,2,-4.269,1,,,-10.078,0.0,-0.536,0.285,2.763,2.0,-0.268,0.143,4.818,-3.0,-1.07,0.568,5.76,3.0,0,0,0,0,0,,,,,,
212442,2003,76.274,46.844,1,440.466,2,-3.57,,,,-10.007,0.0,2.071,2.696,3.098,2.0,1.035,1.348,4.375,-3.0,4.141,5.392,5.812,3.0,0,0,0,0,0,,,,,,
171640,2003,102.412,27.391,0,304.708,2,-5.031,1,,,-6.936,0.0,-3.277,-2.837,6.19,2.0,-1.638,-1.418,4.134,-4.032,-6.554,-5.674,4.428,3.032,0,0,0,2,2,,,,,,
171641,2003,94.774,35.889,0,270.618,2,-5.082,1,,,-6.936,0.0,-2.162,-1.855,6.209,2.0,-1.081,-0.927,4.138,-4.534,-4.324,-3.708,4.408,3.342,0,0,0,2,2,,,,,,
171644,2003,57.24,39.598,0,230.704,2,-5.495,1,,,-6.905,0.0,1.02,3.733,6.251,2.0,0.51,1.867,4.155,-5.0,2.039,7.465,4.356,4.0,0,0,0,1,0,,,,,,
171645,2003,69.033,49.302,0,231.38,2,-5.564,1,,,-6.891,0.0,0.266,-1.73,6.259,2.0,0.133,-0.865,4.161,-5.0,0.53,-3.46,4.344,4.0,0,0,0,1,0,,,,,,
171646,2003,83.577,50.041,0,239.417,2,-3.495,,,,-6.877,0.0,-0.257,2.273,6.266,2.0,-0.128,1.136,4.164,-5.0,-0.514,4.547,4.331,4.0,0,0,0,0,0,,,,,,
103750,2003,69.604,57.835,0,221.405,2,-2.979,1,,,-5.967,-1.0,5.227,-5.547,5.623,1.0,2.613,-2.773,4.916,-5.0,10.454,-11.094,3.88,4.0,0,0,0,2,1,,,,,,
35803,2003,78.467,44.501,0,312.714,2,-4.132,1,,,-5.799,0.0,2.285,1.206,4.945,2.0,1.142,0.603,6.262,-3.0,4.571,2.413,3.96,2.356,0,0,0,0,0,,,,,,
57124,2003,79.021,24.331,0,411.321,2,-4.594,,,,-7.709,0.0,-3.154,2.82,4.29,2.0,-1.577,1.41,7.472,-3.0,-6.308,5.64,5.943,3.0,0,0,0,1,0,,,,,,
86111,2003,86.719,35.502,0,310.27,2,-3.348,,,,-7.536,0.0,0.318,1.198,4.217,2.0,0.159,0.599,5.59,-3.665,0.637,2.398,4.869,3.0,0,0,0,0,0,,,,,,
55423,2003,78.796,40.604,0,297.832,2,-3.426,1,,,-5.061,0.0,-0.348,-3.204,5.57,2.0,-0.174,-1.602,5.74,-4.0,-0.695,-6.409,3.437,3.0,0,0,0,1,0,,,,,,
235054,2003,110.871,36.195,1,465.021,2,-3.235,,,,-10.295,0.0,2.301,-1.631,3.023,2.0,1.15,-0.815,3.854,-3.0,4.604,-3.263,5.721,3.0,0,0,0,0,0,,,,,,
161238,2003,75.185,75.378,1,352.456,2,-4.529,,,,-7.999,0.0,-3.89,-1.609,4.781,1.523,-1.945,-0.805,4.223,-3.966,-7.78,-3.218,5.116,3.0,0,0,0,0,0,,,,,,
24421,2003,70.364,37.466,0,388.136,2,-5.442,5,,,-6.575,0.0,0.764,-0.073,4.499,2.0,0.382,-0.037,6.653,-2.0,1.528,-0.145,4.578,2.0,0,0,0,2,1,,,,,,
184864,2003,85.943,36.982,0,436.315,2,-4.67,1,,,-8.68,0.0,0.394,-1.388,4.535,2.0,0.197,-0.694,3.915,-3.0,0.786,-2.777,5.535,3.0,0,1,0,2,1,,,,,,
118115,2003,88.601,29.676,0,291.164,2,-3.993,1,,,-6.566,-0.189,3.713,-2.107,5.377,1.372,1.856,-1.053,4.804,-4.0,7.427,-4.215,4.293,3.189,0,0,0,0,0,,,,,,
55056,2003,81.979,32.2,0,379.631,2,-5.474,,,,-7.484,0.0,1.508,0.652,4.387,2.0,0.754,0.326,7.538,-4.0,3.016,1.304,5.858,4.0,0,0,0,1,0,,,,,,
55102,2003,73.162,64.574,0,353.533,2,-4.839,,,,-7.85,0.0,5.652,0.71,4.01,2.0,2.826,0.355,7.053,-4.0,11.304,1.418,5.813,4.0,0,0,0,1,0,,,,,,
57385,2003,75.327,30.322,0,379.711,2,-3.285,1,,,-6.29,0.0,2.751,-0.679,4.842,2.0,1.376,-0.339,5.935,-2.439,5.5,-1.359,4.274,2.0,0,0,0,3,0,,,,,,
57393,2003,84.682,21.46,0,386.527,2,-3.771,,,,-6.178,0.0,7.035,0.048,4.891,2.0,3.517,0.024,5.933,-2.47,14.068,0.095,4.204,2.0,0,1,0,1,0,,,,,,
57394,2003,86.661,29.361,0,375.512,2,-4.783,,,,-6.173,0.0,3.693,-0.739,4.901,2.0,1.847,-0.369,5.93,-2.892,7.386,-1.479,4.192,2.0,0,1,0,1,0,,,,,,
57452,2003,71.938,30.827,1,281.066,2,-3.84,,,,-5.459,0.0,3.897,6.525,5.378,2.0,1.949,3.263,5.764,-4.0,7.795,13.049,3.683,3.0,0,0,0,0,0,,,,,,
154909,2003,99.568,36.619,0,423.03,2,-4.82,,,,-9.08,0.0,0.618,-3.869,3.576,2.0,0.309,-1.934,5.043,-3.0,1.236,-7.739,5.699,3.0,0,0,0,0,0,,,,,,
176766,2003,93.857,49.294,0,295.941,2,-3.02,,,,-7.211,0.0,-1.288,1.916,6.022,2.0,-0.644,0.958,4.02,-4.0,-2.576,3.833,4.637,3.0,0,0,0,0,0,,,,,,
230254,2003,83.293,13.364,0,272.101,2,-6.096,1,,,-7.905,-1.0,4.873,-0.826,6.76,2.0,2.437,-0.413,3.392,-5.656,9.746,-1.652,4.476,4.0,0,0,0,0,0,,,,,,
231265,2003,77.403,44.179,0,189.737,2,-3.411,,,,-8.06,-1.0,5.432,2.228,6.458,2.0,2.716,1.114,3.207,-7.0,10.863,4.458,4.521,5.0,0,0,0,0,0,,,,,,
231278,2003,77.317,16.334,0,221.47,2,-3.06,1,,,-7.921,-1.0,5.592,-0.263,6.663,2.0,2.796,-0.131,3.327,-6.227,11.184,-0.527,4.434,5.0,0,0,0,0,0,,,,,,
151116,2003,79.906,68.463,0,240.47,2,-7.76,1,,,-6.125,0.0,3.424,-4.763,6.559,2.0,1.712,-2.382,4.571,-5.782,6.848,-9.526,3.804,4.0,0,0,0,0,2,,,,,,
154883,2003,87.376,34.917,0,434.911,2,-5.121,1,,,-9.189,0.0,2.112,0.465,3.465,1.912,1.056,0.232,5.237,-3.0,4.224,0.928,5.776,3.0,0,0,0,0,0,,,,,,
232301,2003,90.965,15.879,0,243.401,2,-7.433,1,,,-8.018,-1.0,-0.153,0.966,6.614,2.0,-0.077,0.483,3.284,-6.0,-0.305,1.933,4.514,4.704,0,0,0,0,0,,,,,,
178658,2003,92.038,37.933,1,446.748,2,-3.941,,,,-8.936,0.0,-0.706,0.616,4.101,2.0,-0.353,0.308,4.07,-3.0,-1.412,1.234,5.624,3.0,0,0,0,1,0,,,,,,
148942,2003,79.072,77.778,0,268.004,2,-3.365,,,,-7.331,-1.0,0.255,-0.455,5.215,1.0,0.127,-0.228,4.309,-5.0,0.511,-0.909,4.701,4.0,0,0,0,1,0,,,,,,
111735,2003,64.426,40.054,0,429.718,2,-4.396,,,,-8.433,0.0,1.529,2.761,3.88,2.0,0.765,1.38,5.731,-3.0,3.058,5.522,5.578,3.0,0,0,0,0,0,,,,,,
126360,2003,80.243,31.939,0,307.275,2,-6.339,1,,,-6.503,0.0,2.361,0.319,5.566,1.68,1.18,0.159,4.594,-4.0,4.722,0.638,4.281,3.0,0,0,0,0,0,,,,,,
183905,2003,76.845,30.576,0,338.592,2,-7.918,1,,,-7.96,-1.0,3.642,-2.055,5.321,1.0,1.821,-1.028,3.786,-4.0,7.285,-4.109,5.145,4.0,0,1,0,3,1,,,,,,
109921,2003,105.289,15.349,0,292.307,2,-4.229,1,,,-6.066,-0.027,-1.267,-0.602,5.67,1.73,-0.634,-0.301,4.884,-4.027,-2.533,-1.205,4.004,3.27,0,0,0,0,0,,,,,,
167467,2003,69.356,78.176,0,242.068,2,-6.021,,,,-7.522,0.0,-1.345,-3.5,5.431,2.0,-0.673,-1.75,4.017,-4.0,-2.691,-7.0,4.825,3.0,0,1,0,1,1,,,,,,
119902,2003,,,1,430.322,2,-4.463,,,,-8.749,0.0,,,3.62,2.0,,,5.992,-3.0,,,5.795,3.0,0,0,0,1,0,,,,,,
119988,2003,73.755,57.084,0,371.278,2,-5.359,,,,-8.417,0.0,2.684,2.784,3.902,2.0,1.342,1.392,5.338,-3.0,5.368,5.567,5.415,3.0,0,0,0,2,2,,,,,,
119989,2003,81.623,66.202,0,353.868,2,-6.515,,,,-8.394,0.0,0.631,1.156,3.909,2.0,0.315,0.578,5.319,-3.756,1.262,2.314,5.382,3.0,0,0,0,2,2,,,,,,
119990,2003,72.813,74.427,0,348.712,2,-7.368,,,,-8.383,0.0,-0.047,-1.241,3.909,2.0,-0.023,-0.621,5.307,-4.0,-0.094,-2.482,5.362,3.0,0,0,0,2,2,,,,,,
119991,2003,72.742,79.343,0,345.279,2,-3.188,,,,-8.372,0.0,3.237,-0.444,3.91,2.0,1.619,-0.222,5.294,-4.0,6.474,-0.888,5.35,3.0,0,0,0,2,2,,,,,,
120021,2003,91.491,36.27,1,455.002,2,-3.754,1,,,-8.36,0.0,-3.791,-1.296,4.055,2.0,-1.895,-0.648,5.139,-2.11,-7.581,-2.591,5.421,2.927,0,0,0,1,0,,,,,,
120079,2003,76.148,41.212,0,384.56,2,-3.574,5,,,-7.656,0.0,2.2,-0.861,4.486,2.0,1.1,-0.43,4.956,-3.0,4.401,-1.722,4.953,3.0,0,0,0,2,2,,,,,,
120080,2003,74.392,31.088,0,397.071,2,-6.442,1,,,-7.653,0.0,6.086,1.474,4.5,2.0,3.043,0.737,4.964,-3.0,12.17,2.947,4.967,3.0,0,0,0,3,1,,,,,,
120081,2003,73.621,27.485,0,401.976,2,-5.472,1,,,-7.642,0.0,5.703,0.675,4.51,2.0,2.852,0.337,4.965,-3.0,11.405,1.352,4.969,3.0,0,0,0,3,1,,,,,,
120082,2003,83.325,34.057,0,394.945,2,-6.165,1,,,-7.631,0.0,5.036,-1.018,4.517,2.0,2.518,-0.509,4.961,-3.0,10.073,-2.037,4.953,3.0,0,0,0,3,1,,,,,,
120087,2003,77.912,63.359,0,365.656,2,-7.415,1,,,-7.551,0.0,-0.357,-4.652,4.553,2.0,-0.178,-2.326,4.93,-3.0,-0.713,-9.303,4.878,3.0,0,0,0,2,4,,,,,,
120088,2003,77.731,64.998,0,358.592,2,-8.433,1,,,-7.532,0.0,-1.384,-4.316,4.56,2.0,-0.692,-2.158,4.92,-3.0,-2.768,-8.633,4.86,3.0,0,0,0,3,4,,,,,,
120089,2003,75.645,67.108,0,344.23,2,-7.652,1,,,-7.51,0.0,2.19,-2.591,4.56,2.0,1.095,-1.295,4.903,-3.0,4.381,-5.18,4.831,3.0,0,0,0,4,5,,,,,,
120095,2003,72.412,70.406,0,318.25,2,-6.866,1,,,-7.411,0.0,2.942,-2.538,4.598,2.0,1.471,-1.269,4.855,-3.989,5.884,-5.077,4.745,3.0,0,0,0,3,3,,,,,,
120096,2003,82.234,71.893,0,302.391,2,-8.032,1,,,-7.39,0.0,0.1,-1.77,4.607,2.0,0.05,-0.885,4.846,-4.0,0.201,-3.539,4.714,3.0,0,0,0,3,3,,,,,,
120097,2003,83.336,68.283,0,283.32,2,-4.53,,,,-7.37,-0.023,1.593,-3.149,4.622,2.0,0.797,-1.574,4.832,-4.0,3.185,-6.298,4.685,3.0,0,0,0,3,3,,,,,,
120114,2003,74.701,76.422,0,252.598,2,-4.273,,,,-7.209,-1.0,-1.13,-3.615,4.806,1.0,-0.565,-1.808,4.86,-4.0,-2.259,-7.232,4.589,4.0,0,0,0,1,0,,,,,,
120143,2003,89.185,67.639,0,244.449,2,-5.171,,,,-6.883,-1.0,-3.538,3.66,5.075,1.0,-1.769,1.83,4.79,-5.0,-7.077,7.319,4.416,4.0,0,0,0,0,0,,,,,,
120158,2003,67.807,60.107,0,238.155,2,-4.102,,,,-6.69,-1.0,-3.629,-1.237,5.192,1.0,-1.815,-0.618,4.703,-5.0,-7.259,-2.472,4.278,4.0,0,0,0,1,1,,,,,,
120163,2003,83.757,68.876,0,262.245,2,-4.272,1,,,-6.688,-1.0,0.456,-2.299,5.293,1.0,0.228,-1.149,4.748,-4.605,0.912,-4.598,4.334,4.0,0,0,0,0,0,,,,,,
120171,2003,82.083,69.141,0,257.383,2,-4.709,,,,-6.621,-1.0,-0.237,0.251,5.387,1.0,-0.119,0.126,4.728,-4.925,-0.475,0.501,4.306,3.979,0,0,0,0,0,,,,,,
120198,2003,96.19,73.291,0,245.208,2,-3.886,1,,,-6.311,-0.819,-2.637,-1.883,5.614,1.181,-1.318,-0.941,4.645,-4.819,-5.275,-3.765,4.098,3.819,0,0,0,1,1,,,,,,
120247,2003,68.743,66.867,0,176.787,2,-8.794,1,,,-5.755,0.0,0.153,-5.754,6.084,2.0,0.077,-2.877,4.778,-5.873,0.305,-11.506,3.571,4.0,0,1,0,1,2,,,,,,
120248,2003,67.355,57.212,0,167.464,2,-4.33,1,,,-5.739,0.0,1.485,0.531,6.078,2.0,0.742,0.266,4.757,-5.944,2.97,1.062,3.54,4.0,0,1,0,1,2,,,,,,
120269,2003,73.208,70.139,0,170.629,2,-5.283,1,,,-5.526,-0.75,-1.648,-0.833,6.302,2.0,-0.824,-0.417,4.821,-5.993,-3.296,-1.667,3.386,4.09,0,0,0,0,0,,,,,,
120922,2003,84.191,43.953,0,428.012,2,-2.882,,,,-8.771,0.0,-2.537,-1.286,3.554,2.0,-1.268,-0.643,6.0,-3.0,-5.075,-2.572,5.804,4.0,0,0,0,2,0,,,,,,
120923,2003,97.338,35.438,0,429.797,2,-2.865,,,,-8.771,0.0,-4.881,-0.431,3.56,2.0,-2.44,-0.216,5.998,-3.0,-9.761,-0.86,5.802,3.779,0,0,0,2,0,,,,,,
120990,2003,86.099,32.426,1,406.408,2,-3.874,,,,-8.575,0.0,-1.798,-0.559,3.852,2.0,-0.899,-0.28,5.551,-3.0,-3.596,-1.117,5.588,3.0,0,0,0,0,0,,,,,,
121017,2003,70.626,68.279,0,359.482,2,-6.647,,,,-8.415,0.0,0.232,-0.757,3.899,2.0,0.116,-0.379,5.307,-3.628,0.463,-1.515,5.395,3.0,0,0,0,2,2,,,,,,
